smallRNASequence	TM64	TM19	TM20	TM21	TM22	TM23	TM24	TM25	TM26	TM27	TM28	TM212	TM29	TM221	TM30	TM55	TM222	TM56	TM223	TM57	TM229	TM233	TM238	TM239	TM240	TM241	TM242	TM36	TM37	TM38	TM58	TM39	TM59	TM40	TM61	TM41	TM117	TM118	TM119	TM62	TM120	TM63	TM107	TM108	TM109	TM110	TM51	TM331	TM332	TM44	TM333	TM334	TM335	TM45	TM46	TM47	TM48	TM49	TM50	TM42	TM43	TM147	TM148	TM149	TM150	TM151	TM152	TM153	TM154	TM15	TM155	TM156	TM16	TM157	TM17	TM158	TM18	TM159	TM160	TM161	TM162	TM163	TM175	TM177	TM178	TM176	TM210	TM211	TM213	TM214	TM215	TM216	TM217	TM218	TM219	TM220
hsa-miR-28-3p	25.0	5.0	9.0	6.0	0.0	0.0	12.0	1.0	3.0	1.0	2.0	45.0	5.0	36.0	7.0	46.0	28.0	43.0	27.0	29.0	44.0	7.0	15.0	36.0	2.0	59.0	21.0	267.0	648.0	2216.0	17.0	12.0	45.0	14.0	4.0	60.0	17.0	49.0	24.0	16.0	8.0	34.0	0.0	0.0	0.0	0.0	12.0	4888.0	5708.0	72.0	4599.0	3044.0	4858.0	27.0	54.0	35.0	21.0	2.0	16.0	43.0	18.0	121.0	95.0	82.0	50.0	41.0	25.0	63.0	36.0	35.0	42.0	33.0	31.0	33.0	62.0	31.0	51.0	437.0	485.0	100.0	99.0	139.0	869.0	1154.0	972.0	862.0	47.0	74.0	6.0	14.0	16.0	15.0	29.0	43.0	8.0	11.0
hsa-miR-28-5p	2.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	9.0	8.0	0.0	2.0	1.0	3.0	2.0	1.0	1.0	0.0	2.0	2.0	16.0	66.0	104.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	4.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	632.0	323.0	22.0	229.0	579.0	299.0	4.0	4.0	1.0	2.0	0.0	1.0	8.0	1.0	2.0	5.0	3.0	5.0	4.0	3.0	6.0	4.0	2.0	0.0	0.0	1.0	4.0	3.0	2.0	2.0	23.0	30.0	5.0	5.0	5.0	59.0	85.0	65.0	88.0	6.0	1.0	2.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0
hsa-miR-2861	66.0	10.0	9.0	10.0	60.0	5.0	8.0	5.0	6.0	0.0	8.0	16.0	5.0	15.0	4.0	24.0	8.0	21.0	13.0	12.0	8.0	2.0	2.0	15.0	0.0	25.0	16.0	96.0	132.0	531.0	10.0	92.0	10.0	117.0	13.0	328.0	10.0	9.0	6.0	96.0	8.0	81.0	0.0	0.0	0.0	0.0	15.0	3.0	2.0	39.0	2.0	6.0	5.0	11.0	11.0	24.0	25.0	8.0	12.0	10.0	4.0	23.0	32.0	74.0	78.0	30.0	21.0	29.0	12.0	6.0	34.0	20.0	10.0	33.0	20.0	22.0	7.0	23.0	19.0	28.0	22.0	19.0	9.0	9.0	7.0	24.0	38.0	21.0	10.0	10.0	7.0	7.0	19.0	20.0	16.0	11.0
hsa-miR-2909	7.0	1.0	4.0	3.0	2.0	1.0	0.0	2.0	0.0	0.0	1.0	6.0	2.0	12.0	1.0	3.0	13.0	7.0	23.0	4.0	20.0	11.0	3.0	16.0	0.0	25.0	0.0	0.0	9.0	4.0	5.0	5.0	3.0	0.0	1.0	1.0	9.0	9.0	2.0	2.0	0.0	18.0	0.0	0.0	0.0	0.0	5.0	19.0	6.0	8.0	4.0	19.0	13.0	2.0	5.0	9.0	9.0	10.0	9.0	6.0	1.0	48.0	22.0	28.0	179.0	51.0	98.0	73.0	50.0	3.0	27.0	93.0	5.0	29.0	6.0	47.0	0.0	29.0	22.0	26.0	29.0	37.0	10.0	24.0	7.0	35.0	7.0	13.0	8.0	4.0	14.0	7.0	18.0	14.0	17.0	3.0
hsa-miR-296-3p	26.0	2.0	7.0	23.0	4.0	0.0	11.0	1.0	8.0	1.0	2.0	7.0	5.0	9.0	1.0	7.0	15.0	16.0	14.0	8.0	1.0	3.0	2.0	8.0	0.0	4.0	6.0	14.0	38.0	195.0	6.0	8.0	2.0	15.0	7.0	10.0	3.0	10.0	5.0	29.0	1.0	34.0	0.0	0.0	0.0	0.0	6.0	5.0	6.0	40.0	10.0	23.0	15.0	19.0	13.0	30.0	25.0	25.0	16.0	20.0	5.0	41.0	31.0	40.0	26.0	32.0	21.0	34.0	35.0	19.0	19.0	36.0	11.0	47.0	13.0	30.0	3.0	21.0	33.0	19.0	34.0	53.0	11.0	24.0	10.0	31.0	3.0	5.0	3.0	3.0	8.0	8.0	22.0	21.0	6.0	4.0
hsa-miR-296-5p	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	1.0	3.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	3.0	1.0	17.0	11.0	21.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	7.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	16.0	19.0	12.0	10.0	26.0	19.0	0.0	2.0	0.0	1.0	0.0	0.0	4.0	0.0	4.0	4.0	2.0	22.0	8.0	2.0	3.0	5.0	0.0	2.0	4.0	3.0	4.0	1.0	4.0	2.0	15.0	6.0	5.0	1.0	2.0	5.0	14.0	9.0	7.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0
hsa-miR-299-3p	1.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	4.0	0.0	6.0	1.0	2.0	6.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	5.0	2.0	0.0	3.0	1.0	1.0	3.0	5.0	14.0	10.0	4.0	5.0	3.0	7.0	0.0	0.0	0.0	0.0	2.0	48.0	38.0	2.0	11.0	4.0	18.0	1.0	0.0	3.0	4.0	8.0	2.0	1.0	3.0	11.0	14.0	6.0	5.0	0.0	4.0	3.0	12.0	0.0	7.0	3.0	0.0	5.0	0.0	3.0	0.0	12.0	5.0	7.0	1.0	2.0	10.0	2.0	7.0	28.0	2.0	8.0	0.0	4.0	4.0	5.0	3.0	4.0	1.0	0.0
hsa-miR-29a-3p	411.0	23.0	69.0	44.0	0.0	10.0	136.0	18.0	35.0	21.0	29.0	194.0	30.0	264.0	23.0	501.0	267.0	240.0	194.0	238.0	265.0	124.0	35.0	226.0	12.0	310.0	121.0	717.0	1911.0	5627.0	130.0	75.0	467.0	175.0	142.0	139.0	100.0	311.0	322.0	170.0	62.0	219.0	0.0	0.0	0.0	0.0	91.0	5054.0	5593.0	293.0	3449.0	5206.0	7219.0	52.0	91.0	156.0	223.0	7.0	66.0	163.0	76.0	343.0	512.0	475.0	486.0	435.0	316.0	395.0	347.0	76.0	338.0	323.0	65.0	400.0	340.0	370.0	257.0	1182.0	667.0	559.0	781.0	867.0	1276.0	1388.0	3249.0	1067.0	355.0	446.0	191.0	146.0	192.0	168.0	259.0	471.0	164.0	260.0
hsa-miR-29b-1-5p	12.0	7.0	20.0	8.0	0.0	0.0	5.0	1.0	12.0	3.0	7.0	54.0	7.0	6.0	5.0	23.0	5.0	23.0	12.0	14.0	3.0	3.0	0.0	4.0	0.0	6.0	7.0	20.0	28.0	11.0	24.0	2.0	30.0	5.0	8.0	5.0	9.0	14.0	8.0	18.0	3.0	9.0	0.0	0.0	0.0	0.0	21.0	7.0	18.0	48.0	5.0	17.0	14.0	25.0	23.0	33.0	11.0	14.0	15.0	19.0	2.0	8.0	6.0	9.0	13.0	7.0	7.0	18.0	7.0	11.0	3.0	5.0	12.0	8.0	14.0	6.0	4.0	4.0	9.0	7.0	4.0	8.0	5.0	10.0	11.0	19.0	17.0	12.0	12.0	13.0	7.0	6.0	15.0	3.0	3.0	4.0
hsa-miR-29b-2-5p	13.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	3.0	4.0	4.0	19.0	6.0	9.0	1.0	7.0	128.0	14.0	7.0	13.0	8.0	9.0	0.0	17.0	3.0	8.0	7.0	0.0	12.0	6.0	4.0	3.0	5.0	0.0	6.0	2.0	10.0	13.0	4.0	12.0	8.0	19.0	0.0	0.0	1.0	0.0	1.0	11.0	17.0	10.0	14.0	32.0	16.0	4.0	6.0	8.0	4.0	1.0	1.0	2.0	4.0	12.0	11.0	19.0	14.0	7.0	10.0	65.0	9.0	2.0	12.0	15.0	0.0	12.0	5.0	9.0	6.0	46.0	11.0	16.0	6.0	8.0	3.0	6.0	7.0	27.0	17.0	24.0	11.0	15.0	13.0	5.0	7.0	4.0	5.0	5.0
hsa-miR-29b-3p	118.0	12.0	33.0	7.0	0.0	4.0	26.0	3.0	17.0	5.0	4.0	117.0	9.0	164.0	1.0	265.0	199.0	117.0	90.0	104.0	127.0	32.0	5.0	193.0	4.0	145.0	34.0	183.0	678.0	1747.0	91.0	55.0	98.0	37.0	36.0	44.0	34.0	121.0	111.0	45.0	26.0	83.0	0.0	0.0	0.0	0.0	38.0	4034.0	5265.0	194.0	2121.0	5548.0	3127.0	21.0	31.0	71.0	85.0	4.0	26.0	161.0	33.0	86.0	262.0	266.0	402.0	213.0	167.0	263.0	141.0	49.0	173.0	96.0	62.0	236.0	138.0	198.0	56.0	873.0	222.0	292.0	491.0	408.0	507.0	876.0	1812.0	974.0	174.0	190.0	35.0	59.0	72.0	45.0	118.0	139.0	33.0	60.0
hsa-miR-29c-3p	107.0	16.0	26.0	9.0	0.0	2.0	43.0	6.0	16.0	4.0	9.0	180.0	12.0	145.0	9.0	450.0	124.0	196.0	92.0	225.0	137.0	83.0	19.0	138.0	7.0	238.0	64.0	392.0	975.0	4200.0	85.0	56.0	283.0	53.0	76.0	59.0	112.0	132.0	499.0	73.0	52.0	158.0	0.0	0.0	0.0	0.0	31.0	4464.0	3487.0	299.0	2713.0	2232.0	4156.0	33.0	30.0	75.0	108.0	2.0	46.0	140.0	55.0	145.0	283.0	244.0	1163.0	356.0	298.0	648.0	278.0	17.0	199.0	212.0	105.0	239.0	99.0	383.0	121.0	980.0	234.0	351.0	505.0	399.0	536.0	680.0	1213.0	631.0	219.0	275.0	41.0	116.0	64.0	53.0	83.0	129.0	44.0	78.0
hsa-miR-29c-5p	6.0	1.0	6.0	3.0	0.0	1.0	10.0	1.0	1.0	1.0	4.0	19.0	0.0	14.0	3.0	32.0	8.0	30.0	3.0	18.0	10.0	3.0	0.0	4.0	0.0	13.0	4.0	78.0	139.0	159.0	11.0	14.0	39.0	6.0	5.0	7.0	6.0	10.0	30.0	9.0	2.0	16.0	0.0	0.0	0.0	0.0	3.0	413.0	220.0	32.0	316.0	250.0	208.0	8.0	8.0	5.0	24.0	1.0	2.0	9.0	2.0	7.0	9.0	11.0	33.0	11.0	16.0	12.0	14.0	3.0	9.0	14.0	11.0	11.0	4.0	18.0	20.0	68.0	25.0	23.0	20.0	16.0	65.0	84.0	99.0	86.0	14.0	22.0	4.0	4.0	6.0	4.0	5.0	14.0	4.0	2.0
hsa-miR-300	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	9.0	0.0	13.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	3.0	1.0	0.0	3.0	3.0	2.0	4.0	1.0	2.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	11.0	0.0	0.0	0.0	2.0	9.0	4.0	5.0	2.0	7.0	5.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	4.0	5.0	4.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0
hsa-miR-301b-5p	12.0	7.0	20.0	18.0	1.0	1.0	19.0	3.0	10.0	5.0	5.0	60.0	4.0	12.0	13.0	16.0	9.0	25.0	4.0	19.0	12.0	1.0	0.0	1.0	0.0	11.0	2.0	13.0	38.0	29.0	22.0	4.0	6.0	6.0	9.0	12.0	37.0	54.0	19.0	16.0	6.0	8.0	0.0	0.0	0.0	0.0	41.0	8.0	2.0	90.0	1.0	5.0	3.0	33.0	32.0	79.0	41.0	30.0	33.0	48.0	11.0	20.0	19.0	88.0	107.0	39.0	33.0	14.0	12.0	19.0	12.0	104.0	20.0	19.0	27.0	35.0	13.0	19.0	24.0	13.0	19.0	12.0	17.0	5.0	7.0	11.0	21.0	36.0	28.0	24.0	73.0	49.0	128.0	12.0	7.0	8.0
hsa-miR-302a-3p	5.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	0.0	1.0	1.0	5.0	0.0	1.0	3.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	3.0	2.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	3.0	0.0	5.0	3.0	2.0	1.0	2.0	0.0	2.0	0.0	1.0	3.0	5.0	3.0	4.0	3.0	2.0	3.0	0.0	4.0	3.0	0.0	3.0	1.0	3.0	0.0	4.0	1.0	3.0	4.0	0.0	3.0	4.0	0.0	3.0	0.0	3.0	1.0	1.0	2.0	4.0	6.0	2.0	4.0	3.0
hsa-miR-302a-5p	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	7.0	0.0	2.0	1.0	4.0	6.0	3.0	4.0	1.0	3.0	0.0	0.0	4.0	0.0	3.0	8.0	2.0	7.0	0.0	2.0	0.0	1.0	4.0	0.0	2.0	7.0	4.0	1.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1.0	2.0	4.0	0.0	2.0	1.0	1.0	2.0	1.0	2.0	5.0	0.0	9.0	11.0	7.0	1.0	21.0	6.0	9.0	14.0	1.0	13.0	8.0	1.0	6.0	3.0	6.0	1.0	7.0	7.0	6.0	2.0	7.0	10.0	4.0	7.0	25.0	5.0	8.0	0.0	5.0	4.0	2.0	5.0	9.0	5.0	3.0
hsa-miR-302b-3p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302b-5p	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	6.0	0.0	1.0	0.0	3.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	1.0	4.0	0.0	0.0	1.0	3.0	4.0	1.0	1.0	2.0	0.0	5.0	8.0	9.0	7.0	6.0	5.0	9.0	1.0	2.0	4.0	4.0	0.0	3.0	2.0	4.0	0.0	12.0	2.0	4.0	0.0	2.0	2.0	5.0	2.0	3.0	2.0	3.0	1.0	0.0	1.0	1.0	5.0	4.0	2.0	0.0
hsa-miR-302c-5p	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	4.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	4.0	0.0	2.0	4.0	1.0	3.0	1.0	4.0	2.0	0.0	2.0	3.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	5.0	1.0	3.0	6.0	0.0	4.0	3.0	5.0	2.0	2.0	4.0	1.0	5.0	0.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0
hsa-miR-3059-3p	1.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	1.0	0.0	0.0	12.0	3.0	9.0	2.0	8.0	11.0	3.0	4.0	3.0	5.0	2.0	0.0	14.0	1.0	2.0	1.0	0.0	5.0	5.0	5.0	0.0	1.0	0.0	3.0	0.0	7.0	6.0	4.0	14.0	3.0	10.0	1.0	0.0	0.0	0.0	4.0	6.0	2.0	0.0	3.0	0.0	1.0	3.0	5.0	6.0	3.0	3.0	1.0	0.0	1.0	19.0	14.0	20.0	13.0	7.0	2.0	8.0	8.0	2.0	13.0	3.0	1.0	6.0	1.0	12.0	1.0	2.0	5.0	16.0	3.0	15.0	3.0	1.0	3.0	5.0	10.0	10.0	2.0	3.0	16.0	6.0	11.0	6.0	2.0	4.0
hsa-miR-3059-5p	20.0	15.0	33.0	14.0	1.0	3.0	20.0	4.0	11.0	4.0	12.0	52.0	20.0	0.0	10.0	88.0	0.0	86.0	3.0	55.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	18.0	41.0	33.0	36.0	5.0	48.0	2.0	30.0	14.0	10.0	33.0	12.0	33.0	6.0	23.0	1.0	0.0	0.0	0.0	57.0	0.0	0.0	63.0	0.0	1.0	0.0	36.0	30.0	80.0	46.0	41.0	25.0	22.0	11.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	21.0	2.0	1.0	23.0	1.0	40.0	2.0	15.0	3.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	67.0	69.0	16.0	30.0	16.0	17.0	17.0	4.0	0.0	0.0
hsa-miR-3064-5p	31.0	1.0	3.0	13.0	3.0	0.0	4.0	2.0	3.0	1.0	2.0	44.0	4.0	99.0	9.0	16.0	100.0	27.0	134.0	14.0	58.0	31.0	5.0	35.0	0.0	79.0	35.0	10.0	15.0	18.0	14.0	8.0	11.0	10.0	8.0	6.0	30.0	33.0	27.0	33.0	13.0	48.0	0.0	0.0	0.0	0.0	6.0	68.0	43.0	14.0	34.0	150.0	191.0	11.0	5.0	8.0	9.0	11.0	12.0	15.0	2.0	201.0	88.0	174.0	191.0	192.0	221.0	186.0	317.0	8.0	82.0	249.0	9.0	109.0	2.0	252.0	3.0	88.0	107.0	122.0	101.0	174.0	39.0	57.0	36.0	103.0	32.0	36.0	12.0	28.0	45.0	37.0	34.0	130.0	80.0	48.0
hsa-miR-3065-5p	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	4.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	10.0	21.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	59.0	1.0	37.0	29.0	57.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	4.0	3.0	1.0	0.0	8.0	6.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
hsa-miR-3085-3p	10.0	2.0	4.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	31.0	1.0	12.0	30.0	18.0	61.0	4.0	14.0	7.0	0.0	17.0	0.0	36.0	6.0	5.0	12.0	5.0	8.0	6.0	3.0	0.0	6.0	2.0	11.0	9.0	16.0	6.0	3.0	11.0	0.0	0.0	0.0	0.0	3.0	17.0	9.0	5.0	10.0	33.0	45.0	0.0	5.0	9.0	2.0	2.0	1.0	5.0	0.0	99.0	20.0	43.0	132.0	59.0	120.0	117.0	98.0	0.0	31.0	142.0	0.0	58.0	5.0	49.0	2.0	22.0	55.0	35.0	41.0	60.0	7.0	21.0	12.0	23.0	10.0	10.0	4.0	10.0	18.0	8.0	22.0	52.0	23.0	11.0
hsa-miR-3085-5p	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0
hsa-miR-30a-3p	38.0	3.0	7.0	7.0	0.0	1.0	11.0	0.0	11.0	5.0	4.0	28.0	7.0	20.0	2.0	44.0	20.0	54.0	10.0	38.0	9.0	0.0	9.0	19.0	0.0	9.0	9.0	45.0	73.0	171.0	42.0	5.0	22.0	13.0	14.0	13.0	14.0	24.0	13.0	12.0	7.0	42.0	0.0	0.0	0.0	0.0	15.0	117.0	97.0	21.0	120.0	138.0	57.0	5.0	9.0	46.0	15.0	0.0	11.0	33.0	8.0	15.0	37.0	23.0	12.0	26.0	13.0	16.0	14.0	23.0	17.0	7.0	23.0	19.0	35.0	11.0	28.0	49.0	19.0	28.0	41.0	30.0	43.0	36.0	46.0	65.0	17.0	18.0	8.0	9.0	10.0	4.0	13.0	14.0	7.0	5.0
hsa-miR-30a-5p	157.0	10.0	47.0	38.0	3.0	4.0	81.0	11.0	23.0	19.0	16.0	154.0	22.0	101.0	11.0	208.0	102.0	183.0	59.0	160.0	152.0	33.0	29.0	108.0	1.0	115.0	49.0	132.0	352.0	978.0	122.0	54.0	102.0	46.0	78.0	95.0	39.0	113.0	78.0	78.0	58.0	128.0	1.0	0.0	0.0	0.0	48.0	87.0	56.0	57.0	61.0	38.0	41.0	28.0	15.0	114.0	114.0	3.0	48.0	84.0	18.0	141.0	242.0	242.0	138.0	191.0	145.0	210.0	116.0	42.0	188.0	84.0	56.0	106.0	136.0	117.0	93.0	309.0	77.0	243.0	339.0	231.0	157.0	135.0	213.0	359.0	185.0	169.0	42.0	72.0	83.0	56.0	97.0	57.0	36.0	47.0
hsa-miR-30b-3p	3.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	4.0	0.0	1.0	1.0	6.0	4.0	5.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	17.0	16.0	1.0	17.0	23.0	14.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	2.0	2.0	3.0	1.0	2.0	1.0	1.0	1.0	0.0	2.0	0.0	3.0	9.0	1.0	2.0	1.0	2.0	12.0	1.0	2.0	3.0	10.0	1.0	7.0	2.0	6.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-30b-5p	13.0	4.0	11.0	7.0	1.0	0.0	11.0	0.0	2.0	0.0	0.0	11.0	3.0	33.0	0.0	31.0	16.0	22.0	18.0	17.0	34.0	8.0	1.0	10.0	0.0	16.0	9.0	115.0	323.0	2679.0	14.0	9.0	59.0	13.0	7.0	19.0	9.0	25.0	47.0	8.0	5.0	5.0	0.0	0.0	0.0	0.0	8.0	1900.0	2054.0	103.0	933.0	1168.0	1368.0	11.0	17.0	8.0	43.0	4.0	7.0	27.0	8.0	21.0	17.0	23.0	119.0	29.0	19.0	25.0	26.0	15.0	24.0	16.0	20.0	11.0	55.0	53.0	15.0	200.0	154.0	44.0	48.0	55.0	323.0	342.0	606.0	379.0	15.0	26.0	2.0	4.0	3.0	4.0	6.0	11.0	13.0	5.0
hsa-miR-30c-1-3p	11.0	4.0	9.0	8.0	15.0	1.0	8.0	0.0	2.0	5.0	2.0	24.0	0.0	6.0	0.0	12.0	3.0	19.0	6.0	9.0	6.0	2.0	3.0	4.0	1.0	3.0	1.0	8.0	43.0	1154.0	12.0	7.0	3.0	9.0	7.0	7.0	7.0	21.0	22.0	20.0	4.0	20.0	0.0	0.0	0.0	0.0	7.0	71.0	119.0	12.0	87.0	89.0	77.0	0.0	6.0	6.0	4.0	5.0	5.0	13.0	3.0	50.0	62.0	176.0	75.0	22.0	40.0	43.0	18.0	5.0	42.0	15.0	11.0	28.0	13.0	14.0	8.0	30.0	10.0	10.0	14.0	19.0	27.0	38.0	35.0	37.0	17.0	20.0	5.0	14.0	11.0	13.0	21.0	2.0	1.0	3.0
hsa-miR-30c-2-3p	9.0	4.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	7.0	0.0	2.0	5.0	2.0	6.0	4.0	2.0	1.0	0.0	5.0	0.0	3.0	0.0	1.0	8.0	20.0	7.0	3.0	2.0	0.0	4.0	4.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	13.0	12.0	2.0	12.0	18.0	3.0	1.0	2.0	2.0	5.0	1.0	2.0	3.0	1.0	8.0	9.0	5.0	5.0	6.0	6.0	8.0	9.0	0.0	8.0	4.0	2.0	5.0	5.0	6.0	4.0	8.0	3.0	5.0	12.0	7.0	10.0	6.0	10.0	3.0	3.0	3.0	0.0	1.0	1.0	1.0	1.0	2.0	4.0	0.0
hsa-miR-30c-5p	23.0	10.0	16.0	8.0	0.0	0.0	18.0	7.0	9.0	2.0	3.0	47.0	2.0	53.0	3.0	108.0	47.0	74.0	16.0	38.0	72.0	9.0	0.0	43.0	3.0	53.0	21.0	158.0	485.0	1446.0	45.0	22.0	106.0	27.0	10.0	28.0	20.0	32.0	89.0	18.0	9.0	18.0	0.0	0.0	0.0	0.0	14.0	1751.0	1571.0	159.0	948.0	1432.0	1054.0	26.0	51.0	59.0	55.0	1.0	22.0	82.0	14.0	40.0	43.0	54.0	271.0	76.0	46.0	63.0	47.0	27.0	55.0	26.0	51.0	37.0	74.0	134.0	37.0	260.0	125.0	105.0	81.0	82.0	331.0	375.0	642.0	402.0	26.0	40.0	14.0	24.0	6.0	12.0	23.0	37.0	8.0	7.0
hsa-miR-30d-5p	428.0	81.0	124.0	74.0	7.0	29.0	145.0	21.0	80.0	47.0	28.0	352.0	53.0	551.0	22.0	1580.0	413.0	813.0	494.0	825.0	482.0	340.0	64.0	264.0	17.0	785.0	240.0	1856.0	3919.0	12204.0	275.0	428.0	885.0	378.0	177.0	356.0	569.0	483.0	2222.0	191.0	153.0	506.0	3.0	0.0	0.0	1.0	170.0	5111.0	5711.0	893.0	4126.0	3081.0	5809.0	282.0	405.0	452.0	570.0	23.0	211.0	610.0	240.0	659.0	815.0	634.0	5376.0	1816.0	1250.0	1468.0	1154.0	212.0	797.0	806.0	742.0	606.0	926.0	1990.0	1097.0	2900.0	1446.0	1644.0	1353.0	994.0	2109.0	1993.0	3017.0	2075.0	272.0	406.0	134.0	167.0	144.0	94.0	159.0	423.0	131.0	140.0
